index,age,race,sex,education,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
11647,25,4,1,15,4,11,3,32,7,187508,10,0,0,40,0
11648,55,4,0,11,0,4,1,40,4,231738,9,0,0,40,0
11649,57,4,1,9,4,1,1,32,1,199114,13,0,2258,40,0
11650,30,4,1,7,2,3,0,32,2,346122,12,5013,0,45,0
11651,48,4,1,8,2,5,0,32,4,102102,11,0,0,50,1
11652,39,4,1,9,2,2,0,32,4,297449,13,0,0,40,1
11653,64,4,0,5,6,0,1,32,0,286732,4,0,0,40,0
11654,34,4,0,11,3,12,4,32,4,37380,9,0,0,40,0
11655,39,4,1,11,2,8,0,32,2,89508,9,0,0,40,1
11656,23,4,1,11,2,9,0,32,4,419554,9,0,0,54,0
11657,60,4,1,9,2,10,0,32,6,137733,13,0,0,50,0
11658,56,4,1,15,2,6,0,0,4,215839,10,0,0,60,0
11659,36,4,0,15,2,0,5,32,0,128640,10,0,0,25,0
11660,57,4,1,12,4,9,1,36,4,233382,14,0,0,40,0
11661,29,4,1,5,2,10,0,32,4,202878,4,0,2042,40,0
11662,20,4,0,15,4,12,1,32,4,26842,10,2176,0,40,0
11663,60,2,1,1,6,6,4,32,4,185749,7,0,0,40,0
11664,53,4,0,11,0,1,1,32,4,274276,9,0,0,40,0
11665,40,4,0,11,0,9,4,32,4,231991,9,0,0,40,0
11666,29,2,1,12,4,2,1,32,4,142555,14,0,0,42,0
11667,42,4,0,15,4,1,3,32,4,184823,10,0,0,40,0
11668,53,4,1,5,2,9,0,4,6,174102,4,4386,0,50,1
11669,33,4,1,9,4,8,3,32,4,178107,13,0,0,20,0
11670,20,4,0,15,4,0,3,32,0,41183,10,0,0,30,0
11671,27,4,0,11,4,0,1,32,0,330132,9,0,0,25,0
11672,42,4,0,7,6,5,4,32,4,155469,12,0,0,24,0
11673,63,4,1,11,0,6,4,32,4,96299,9,0,0,45,1
11674,30,4,0,11,4,11,4,32,4,123397,9,0,0,40,0
11675,36,4,0,15,0,1,4,32,4,156400,10,0,0,40,0
11676,43,4,0,15,0,1,3,32,4,152617,10,0,0,40,0
11677,32,4,0,5,6,0,1,32,0,158784,4,0,0,40,0
11678,24,4,1,9,4,4,1,32,4,39615,13,0,0,45,0
11679,24,1,1,9,4,12,1,22,4,67222,13,0,0,45,0
11680,62,4,1,9,2,2,0,32,4,69867,13,0,0,55,1
11681,30,4,0,11,4,14,3,5,4,195488,9,0,0,40,0
11682,21,4,1,15,4,4,3,32,4,131230,10,0,0,10,0
11683,49,4,0,6,0,11,1,32,4,166857,5,0,0,40,0
11684,29,2,0,15,4,13,1,15,4,262208,10,0,0,30,0
11685,34,4,0,15,2,0,5,32,0,317219,10,0,0,20,1
11686,28,4,1,0,4,11,1,32,4,452808,6,0,0,40,0
11687,57,2,0,7,0,1,1,32,4,201112,12,0,0,40,0
11688,34,4,0,15,4,2,1,32,4,98656,10,0,0,40,0
11689,47,4,1,12,2,9,0,16,4,586657,14,0,0,40,1
11690,32,4,1,11,2,3,0,32,7,127651,9,0,0,40,0
11691,26,4,0,15,4,0,4,32,0,176077,10,0,0,40,0
11692,40,4,1,11,2,4,0,32,4,96129,9,0,0,72,1
11693,46,4,0,15,2,10,5,32,4,264210,10,0,0,20,0
11694,40,1,1,5,2,13,0,1,4,173858,4,0,0,42,0
11695,21,4,0,15,4,0,3,32,0,170038,10,0,0,40,0
11696,32,4,1,8,2,9,0,32,5,377836,11,0,0,40,0
11697,28,4,1,14,0,2,4,32,4,187160,15,0,0,55,0
11698,47,4,1,11,2,10,0,32,6,88500,9,0,0,35,0
11699,18,4,0,11,4,0,4,32,0,274746,9,0,0,20,0
11700,39,4,1,11,2,10,0,32,4,115422,9,0,0,30,0
11701,45,1,1,10,2,2,0,22,4,243631,16,0,0,45,1
11702,40,4,1,0,2,9,0,32,4,199599,6,0,0,40,1
11703,35,4,1,11,0,10,3,32,6,188563,9,0,0,50,0
11704,40,4,0,11,6,4,1,32,4,291192,9,0,0,40,0
11705,42,4,1,11,2,9,0,32,4,182302,9,0,0,40,0
11706,29,4,0,7,0,4,4,32,4,286452,12,3418,0,40,0
11707,47,2,0,11,2,3,5,32,4,97419,9,0,0,40,0
11708,44,4,1,9,2,9,0,32,4,104440,13,0,0,40,1
11709,56,1,0,0,2,4,5,16,4,99894,6,0,0,30,1
11710,64,4,1,14,2,2,0,32,6,149698,15,0,0,40,1
11711,69,4,1,0,2,9,0,32,2,122850,6,0,0,20,0
11712,66,4,0,8,6,2,1,32,2,54826,11,0,0,20,0
11713,21,4,0,8,4,1,1,32,4,306967,11,0,0,40,0
11714,49,4,1,9,2,9,0,32,4,177211,13,0,0,50,1
11715,23,4,1,6,4,10,4,32,4,386019,5,0,0,70,0
11716,30,4,1,11,2,12,0,32,4,254905,9,0,0,40,0
11717,39,1,1,9,2,1,0,23,4,139012,13,0,0,40,1
11718,30,1,1,10,2,2,0,22,4,315640,16,0,1977,40,1
11719,68,4,1,5,2,13,0,32,4,168794,4,0,0,30,0
11720,20,4,0,15,4,9,3,32,4,27049,10,0,0,20,0
11721,53,1,0,9,2,12,5,22,4,166386,13,0,0,40,0
11722,20,4,1,11,4,11,3,32,4,118462,9,0,0,43,0
11723,45,4,1,9,0,2,1,32,4,197038,13,0,0,50,1
11724,33,4,1,11,4,11,3,32,4,174201,9,0,0,40,0
11725,42,4,0,9,0,9,4,32,4,282964,13,0,0,40,0
11726,53,2,0,15,4,1,4,32,4,299080,10,0,0,40,0
11727,50,4,0,11,0,1,4,32,7,54709,9,0,0,46,0
11728,56,4,0,11,0,2,1,32,4,168625,9,4101,0,40,0
11729,50,4,1,9,4,9,1,32,4,187830,13,0,0,50,1
11730,34,2,1,15,2,6,0,32,4,180714,10,0,2179,40,0
11731,58,4,1,11,2,4,0,32,6,165315,9,0,0,35,1
11732,61,4,1,2,2,8,0,18,4,411652,8,0,0,40,0
11733,36,2,0,11,4,13,1,32,4,47310,9,0,0,40,0
11734,61,4,1,9,2,4,0,32,5,119986,13,0,0,50,0
11735,37,1,1,9,2,4,0,34,6,73199,13,3137,0,77,0
11736,54,2,1,11,2,8,0,32,4,118108,9,0,0,40,0
11737,48,4,1,15,2,9,0,32,6,370119,10,0,0,40,1
11738,65,4,1,14,4,0,1,32,0,224472,15,25124,0,80,1
11739,33,4,0,11,2,13,3,32,4,167939,9,0,0,25,0
11740,58,2,1,15,2,0,0,32,0,114362,10,0,0,30,0
11741,23,4,0,9,2,2,5,32,4,398904,13,0,0,40,0
11742,19,4,1,15,4,11,3,32,4,280146,10,0,0,20,0
11743,30,4,1,9,2,9,0,32,4,186932,13,0,0,70,0
11744,41,4,1,15,2,8,0,32,4,252986,10,0,0,48,1
11745,19,4,0,15,4,5,1,32,4,203061,10,0,0,25,0
11746,22,4,1,15,2,0,0,32,0,22966,10,0,0,6,0
11747,22,4,1,15,4,13,3,32,4,362309,10,0,0,35,0
11748,51,4,0,11,6,13,4,32,4,191965,9,0,0,32,0
11749,30,4,1,11,2,3,0,32,2,326104,9,0,0,40,1
11750,51,4,1,14,4,2,1,32,2,209320,15,3325,0,40,0
11751,28,2,1,7,2,11,0,32,4,429507,12,0,0,40,0
11752,45,4,1,11,4,11,1,32,4,110171,9,0,0,40,0
11753,25,2,0,1,4,1,3,32,4,251854,7,0,0,40,0
11754,38,4,1,14,2,2,0,32,4,200818,15,0,0,40,1
11755,62,4,0,15,0,13,1,32,4,143312,10,0,0,60,0
11756,59,2,0,15,4,9,3,32,1,43280,10,0,0,40,0
11757,33,4,1,15,3,8,1,0,4,180656,10,0,0,40,0
11758,56,4,0,7,2,10,5,32,6,84774,12,0,0,40,0
11759,50,4,1,11,2,13,0,32,4,231495,9,0,0,40,0
11760,54,4,1,15,2,4,0,32,6,52634,10,0,0,40,0
11761,21,4,0,11,4,1,3,32,7,110946,9,0,0,43,0
11762,20,4,0,15,4,1,3,32,4,111697,10,0,1719,28,0
11763,26,1,1,15,4,0,3,23,0,375313,10,0,0,40,0
11764,22,4,1,15,4,3,1,32,4,310152,10,0,0,40,0
11765,26,4,1,13,3,12,1,18,4,322614,1,0,1719,40,0
11766,19,4,1,11,4,10,3,32,4,46162,9,0,0,25,0
11767,34,4,0,12,4,9,1,32,4,169583,14,0,0,50,0
11768,19,4,1,15,4,1,1,32,4,63918,10,0,0,40,0
11769,44,4,0,0,0,1,4,32,4,205051,6,0,0,40,0
11770,33,4,1,12,2,2,0,32,4,144949,14,15024,0,40,1
11771,22,4,1,11,4,8,1,32,4,174043,9,0,0,50,0
11772,45,4,1,15,2,1,0,32,2,311080,10,0,0,40,1
11773,42,4,1,15,0,8,3,32,4,263608,10,0,0,40,0
11774,23,4,0,11,0,13,4,32,6,289116,9,0,0,50,0
11775,53,4,0,10,2,2,5,32,4,124076,16,99999,0,37,1
11776,41,4,1,15,0,13,4,32,6,154374,10,0,0,45,0
11777,37,4,1,9,2,2,0,32,1,48779,13,0,0,40,0
11778,44,4,1,9,4,2,1,32,4,116391,13,0,0,40,0
11779,35,4,1,15,2,8,0,32,4,105803,10,0,0,50,1
11780,54,4,1,9,2,4,0,32,5,383365,13,0,0,70,1
11781,24,4,1,11,4,8,1,32,4,247564,9,0,0,40,0
11782,54,4,1,11,2,6,0,32,4,172281,9,0,2051,50,0
11783,48,4,1,5,2,11,0,32,4,107373,4,0,0,40,0
11784,37,4,1,12,2,9,0,39,4,218490,14,0,0,55,1
11785,20,4,0,15,4,13,1,32,4,37783,10,0,0,25,0
11786,57,4,1,15,2,1,0,32,1,170603,10,0,0,40,1
11787,47,4,1,10,2,2,0,32,7,216414,16,0,0,40,1
11788,51,4,1,11,2,6,0,32,4,30008,9,0,0,60,0
11789,18,4,0,15,4,13,3,32,4,152182,10,0,0,25,0
11790,30,4,1,11,2,4,0,32,4,174789,9,0,0,40,0
11791,17,4,1,0,4,0,2,32,0,94366,6,0,0,6,0
11792,31,4,1,15,2,1,0,32,7,286911,10,0,0,38,0
11793,40,4,1,15,4,8,1,32,6,171615,10,0,0,35,1
11794,59,4,1,12,0,2,1,32,4,208395,14,0,0,50,0
11795,37,4,1,8,2,1,0,32,4,105813,11,7298,0,40,1
11796,26,3,0,11,4,12,4,33,4,61270,9,0,0,40,0
11797,66,2,0,15,6,0,4,32,0,186061,10,0,4356,40,0
11798,24,4,0,7,2,9,5,32,1,127185,12,0,0,40,0
11799,29,2,0,7,4,2,2,32,5,138597,12,0,0,40,0
11800,26,4,1,1,2,9,0,32,4,255193,7,3411,0,40,0
11801,28,4,1,11,2,8,0,32,4,96226,9,0,0,45,0
11802,27,4,0,8,5,1,4,32,4,58654,11,0,0,40,0
11803,60,4,1,14,2,2,0,3,4,159049,15,0,0,70,1
11804,45,4,1,11,2,13,0,32,5,145290,9,0,0,40,1
11805,52,4,1,12,2,9,0,4,4,108435,14,0,1902,50,1
11806,21,4,0,15,4,13,1,32,4,60639,10,0,0,37,0
11807,28,4,0,8,2,11,5,38,4,129460,11,0,0,30,0
11808,25,4,1,4,4,12,1,18,4,248990,3,0,0,40,0
11809,18,4,0,11,2,9,5,32,4,163787,9,0,0,40,0
11810,43,4,1,11,2,8,0,32,4,50646,9,0,0,70,0
11811,18,4,1,1,4,11,3,32,4,181712,7,0,0,12,0
11812,35,4,1,11,2,8,0,32,4,220595,9,0,0,40,0
11813,38,2,0,11,4,4,4,32,6,182416,9,0,0,42,0
11814,33,2,1,0,4,13,3,32,4,400416,6,0,0,20,0
11815,25,4,1,9,2,9,0,32,4,92093,13,0,0,20,0
11816,47,4,0,11,2,13,5,32,4,185399,9,0,0,38,0
11817,53,4,1,10,2,2,0,32,7,231472,16,0,0,40,1
11818,57,4,1,12,2,9,0,32,4,159319,14,0,0,50,1
11819,37,4,1,9,5,9,1,32,4,208106,13,0,0,35,0
11820,32,4,1,14,2,2,0,32,4,204374,15,0,1977,60,1
11821,47,4,1,12,2,2,0,32,2,126754,14,0,0,40,1
11822,34,4,0,11,0,6,3,32,4,183473,9,0,0,40,0
11823,36,4,1,0,0,4,3,32,4,111387,6,0,0,40,0
11824,46,4,1,11,0,6,1,32,4,185673,9,0,0,40,0
11825,51,4,1,9,2,2,0,32,4,111939,13,0,0,50,1
11826,59,4,0,11,6,9,4,32,4,214865,9,0,0,50,0
11827,29,4,1,15,0,8,3,32,4,114870,10,0,0,40,0
11828,50,4,1,9,0,3,1,32,2,199995,13,0,0,40,1
11829,22,4,0,8,4,13,1,32,4,181313,11,0,0,30,0
11830,72,4,1,11,2,0,0,32,0,177226,9,0,0,8,0
11831,45,4,1,7,0,9,4,32,4,190115,12,0,0,40,0
11832,30,4,0,15,2,1,5,32,6,250499,10,0,0,55,1
11833,31,4,1,9,2,2,0,32,4,110643,13,0,0,40,1
11834,23,4,1,15,4,10,3,32,4,214542,10,0,0,40,0
11835,30,4,1,9,4,9,1,32,4,164190,13,0,0,42,0
11836,36,4,0,11,0,1,4,32,4,370156,9,0,0,38,0
11837,39,4,1,15,0,9,1,32,4,160402,10,0,0,38,0
11838,42,2,0,15,0,1,4,32,7,163069,10,0,0,40,0
11839,40,4,0,15,4,1,1,32,4,130834,10,0,0,40,0
11840,57,2,1,6,2,8,0,32,4,136107,5,0,0,40,1
11841,50,4,1,11,2,4,0,32,4,143953,9,0,0,65,1
11842,23,2,1,15,4,1,3,6,4,263899,10,0,0,20,0
11843,48,4,1,15,2,3,0,32,7,31141,10,0,1902,40,1
11844,29,1,1,9,4,2,3,23,4,90934,13,0,0,64,1
11845,31,4,0,15,2,13,5,32,4,157886,10,0,0,40,0
11846,43,4,0,11,6,12,4,32,4,184846,9,0,0,60,0
11847,23,4,1,9,4,2,3,32,2,117618,13,0,0,24,0
11848,56,2,0,15,4,0,1,32,0,32604,10,0,0,40,0
11849,59,4,0,0,0,13,1,32,1,176317,6,0,0,37,0
11850,25,2,1,9,4,3,1,32,7,260754,13,0,0,40,0
11851,27,4,0,15,4,12,2,32,4,97165,10,0,0,40,0
11852,36,4,0,9,0,4,3,32,4,279615,13,0,0,40,0
11853,39,4,1,6,2,6,0,32,4,188069,5,0,0,25,0
11854,42,2,0,11,0,13,2,32,4,191765,9,0,0,35,0
11855,47,4,1,11,2,4,0,32,6,172034,9,0,0,75,1
11856,71,4,0,12,0,2,1,3,4,97870,14,0,0,15,0
11857,37,4,1,15,2,6,0,32,5,99452,10,0,0,55,1
11858,40,2,0,11,2,0,5,32,0,428584,9,3464,0,20,0
11859,36,4,0,15,0,1,4,32,4,146412,10,0,0,40,0
11860,20,4,0,15,4,1,3,32,2,350845,10,0,0,10,0
11861,57,4,1,10,0,2,1,32,7,290661,16,0,0,60,1
11862,55,4,0,11,0,1,1,32,2,28151,9,0,0,40,1
11863,34,4,1,9,4,4,3,32,4,134737,13,0,0,40,1
11864,24,4,1,11,4,11,1,32,4,30656,9,0,0,20,0
11865,40,4,0,11,0,12,1,32,4,272240,9,0,0,40,0
11866,43,4,1,9,2,2,0,14,4,144778,13,0,0,55,1
11867,28,4,1,11,4,8,3,32,4,245790,9,0,0,40,0
11868,31,4,1,0,2,6,0,32,4,164190,6,0,0,40,0
11869,17,4,0,1,4,6,3,32,4,132636,7,0,0,16,0
11870,21,4,1,8,4,13,1,32,4,91819,11,0,0,30,0
11871,34,4,1,9,2,4,0,32,4,84154,13,0,0,50,0
11872,40,4,0,11,2,8,5,32,4,87771,9,0,1628,45,0
11873,38,4,0,12,4,1,4,32,4,127865,14,0,0,40,0
11874,35,4,1,1,0,6,1,32,4,115803,7,0,0,40,0
11875,51,4,1,11,2,2,0,32,4,152810,9,0,0,40,1
11876,24,4,1,9,4,1,1,32,4,140001,13,0,0,40,0
11877,79,4,1,1,2,9,0,32,2,84616,7,0,0,7,0
11878,23,4,1,11,4,11,3,32,4,172047,9,0,0,40,0
11879,50,4,1,15,2,9,0,32,4,24013,10,0,0,84,1
11880,35,3,1,15,2,8,0,32,4,381583,10,0,0,45,1
11881,24,4,1,9,2,2,0,32,4,70261,13,0,0,50,0
11882,46,4,0,12,4,2,1,32,2,170092,14,0,0,43,0
11883,31,0,0,8,0,4,1,32,4,87950,11,0,0,40,0
11884,35,4,1,11,0,12,3,32,4,166193,9,0,0,40,0
11885,51,4,1,11,2,10,0,32,6,107096,9,0,0,50,0
11886,41,4,1,11,2,5,0,32,1,355918,9,0,0,40,1
11887,28,4,0,9,4,1,1,32,4,47907,13,0,0,40,0
11888,53,3,0,2,4,13,1,32,4,48641,8,0,0,35,0
11889,25,4,1,9,4,4,3,32,4,97789,13,0,0,50,0
11890,55,2,1,12,2,2,0,32,2,104917,14,0,0,40,1
11891,47,4,0,11,0,4,4,32,4,171807,9,0,0,45,0
11892,45,4,1,15,2,6,0,32,4,194772,10,0,0,55,0
11893,25,4,1,11,2,1,2,32,4,195481,9,0,0,40,0
11894,22,4,0,15,1,13,5,32,4,228306,10,0,0,40,1
11895,50,2,1,9,2,0,0,32,0,204577,13,0,1902,60,1
11896,73,1,1,11,2,10,0,23,4,77884,9,0,0,40,0
11897,56,4,1,11,2,8,0,32,4,187487,9,0,0,48,1
11898,63,4,1,8,2,13,0,32,6,420629,11,0,0,45,0
11899,24,4,1,15,4,4,3,32,4,137591,10,0,1762,40,0
11900,48,4,0,12,0,2,4,32,7,148306,14,0,0,40,0
11901,56,4,1,11,0,8,1,32,4,35520,9,0,0,42,0
11902,40,4,1,11,2,10,0,32,6,27242,9,0,0,84,0
11903,18,4,0,0,4,13,2,32,4,210026,6,0,0,40,0
11904,30,4,1,12,2,2,0,32,4,175856,14,0,0,38,0
11905,51,4,1,11,0,9,1,32,4,29887,9,0,0,44,0
11906,25,4,1,11,0,8,1,32,4,221757,9,3325,0,45,0
11907,52,4,0,12,0,2,3,32,4,54933,14,0,0,40,0
11908,19,4,0,15,4,1,2,16,7,536725,10,0,0,15,0
11909,26,4,0,11,5,4,4,7,5,246025,9,0,0,20,0
11910,19,4,0,11,4,4,3,32,4,57206,9,0,0,20,0
11911,58,2,0,4,0,13,2,6,2,239405,3,0,0,40,0
11912,47,2,0,11,5,0,4,32,0,109921,9,0,0,32,0
11913,39,4,1,11,2,9,0,32,4,387068,9,0,0,40,1
11914,34,4,1,15,2,8,0,32,4,177437,10,15024,0,45,1
11915,37,4,1,11,2,8,0,32,4,342768,9,0,0,40,0
11916,37,4,0,9,4,1,1,32,4,162494,13,0,0,40,0
11917,26,4,0,9,4,2,1,32,2,80485,13,0,0,38,0
11918,39,4,1,6,0,11,1,32,4,215150,5,0,0,50,0
11919,59,4,0,9,3,9,1,32,1,61298,13,0,0,40,0
11920,56,4,0,11,0,1,1,32,4,106723,9,0,0,40,0
11921,28,4,1,11,2,6,0,32,4,243660,9,0,0,40,0
11922,57,2,1,12,2,9,0,32,1,42298,14,15024,0,40,1
11923,29,4,0,1,0,0,1,32,0,339100,7,3418,0,48,0
11924,20,3,1,11,2,11,0,32,4,281356,9,0,0,40,0
11925,24,4,0,9,4,9,1,32,4,184756,13,0,0,40,0
11926,47,4,1,11,2,12,0,32,5,188610,9,0,0,48,0
11927,33,4,0,6,4,4,4,32,4,268147,5,0,0,40,0
11928,31,4,1,9,2,4,0,32,4,284395,13,0,0,40,0
11929,39,4,1,11,2,9,0,32,4,43712,9,7298,0,40,1
11930,31,4,0,7,4,0,3,32,0,37030,12,0,0,25,0
11931,23,4,0,9,4,5,1,32,4,103064,13,0,0,40,0
11932,41,4,1,11,2,8,0,32,2,174575,9,0,0,40,0
11933,35,4,1,11,4,12,3,32,4,200445,9,0,1974,40,0
11934,44,4,1,6,0,8,1,32,4,121012,5,0,0,40,0
11935,28,4,1,9,4,2,1,32,4,209205,13,0,0,60,1
11936,29,4,1,11,2,10,0,32,4,179008,9,0,0,55,0
11937,55,4,1,12,2,2,0,32,7,146326,14,7688,0,45,1
11938,37,4,1,8,2,8,0,32,4,181705,11,0,0,40,0
11939,63,4,0,9,6,1,1,32,4,216413,13,0,0,25,0
11940,31,4,0,15,0,13,1,32,4,257863,10,0,0,15,0
11941,26,4,1,11,2,8,0,18,4,248990,9,0,0,40,0
11942,37,4,1,7,2,8,0,32,4,186035,12,0,0,55,0
11943,31,4,1,15,2,9,0,32,4,132601,10,0,0,40,0
11944,32,4,1,7,2,8,0,32,7,159537,12,0,0,40,0
11945,24,4,0,11,4,13,1,32,4,148709,9,0,0,40,0
11946,31,4,1,1,4,13,1,32,4,121308,7,0,0,40,0
11947,40,1,0,9,4,5,1,23,4,287983,13,0,2258,48,0
11948,51,4,1,9,2,2,0,32,4,200618,13,0,0,40,0
11949,23,4,0,11,0,14,4,32,4,352606,9,0,0,40,0
11950,19,2,1,11,4,13,3,32,4,355477,9,0,0,25,0
11951,38,4,1,8,2,9,0,32,2,256864,11,0,0,40,0
11952,27,4,1,15,4,8,1,32,4,278617,10,0,0,40,0
11953,34,4,1,15,4,1,1,32,4,405577,10,0,0,40,0
11954,75,4,1,15,6,4,1,32,5,98116,10,0,0,40,1
11955,43,2,1,11,4,9,1,32,5,175715,9,0,0,55,0
11956,33,4,1,9,2,2,0,32,6,175502,13,0,0,60,0
11957,45,4,1,15,2,1,0,32,7,90803,10,0,0,40,0
11958,58,4,0,15,4,0,1,32,0,150031,10,0,0,40,0
11959,42,4,1,8,2,4,0,32,4,31251,11,0,0,37,0
11960,24,4,1,11,4,13,1,32,4,232841,9,0,0,35,0
11961,45,4,1,12,0,2,1,32,4,89325,14,0,0,45,0
11962,28,4,1,5,5,13,3,18,4,194690,4,0,0,60,0
11963,27,4,0,12,4,2,1,3,7,194773,14,0,0,50,0
11964,36,4,0,9,4,4,1,32,4,257691,13,0,0,20,0
11965,28,4,1,15,0,4,1,32,4,227104,10,0,0,30,0
11966,32,2,0,0,3,13,1,32,4,143604,6,0,0,37,0
11967,39,4,0,11,4,1,3,32,2,134367,9,0,0,35,0
11968,34,4,1,9,2,4,0,32,6,313729,13,0,0,60,1
11969,40,4,1,9,2,5,0,32,4,197462,13,0,0,40,1
11970,43,1,1,11,2,6,0,32,4,249771,9,0,0,99,0
11971,42,4,1,15,4,0,1,32,0,32533,10,0,0,45,0
11972,49,4,1,11,2,8,0,32,4,247294,9,0,0,45,1
11973,24,4,0,11,4,4,1,32,4,241185,9,0,0,48,0
11974,25,4,1,15,2,1,0,32,4,117827,10,0,0,40,0
11975,19,4,1,11,4,8,3,32,4,199495,9,0,0,40,0
11976,31,4,1,15,4,8,1,14,4,301168,10,0,0,40,0
11977,20,4,0,15,4,1,3,32,4,218215,10,0,0,40,0
11978,46,1,1,7,2,1,0,10,4,175262,12,0,0,40,0
11979,38,4,0,10,2,2,5,0,7,110426,16,7688,0,40,1
11980,36,4,1,12,2,4,0,32,4,218689,14,0,1977,50,1
11981,23,2,1,11,4,13,1,32,4,520759,9,0,0,30,0
11982,23,4,0,15,4,0,1,32,0,62507,10,0,0,12,0
11983,38,4,1,14,4,2,1,32,6,164526,15,0,2824,45,1
11984,42,4,1,9,2,4,0,32,5,1097453,13,0,0,60,1
11985,30,4,1,9,2,13,0,32,4,112358,13,0,0,60,1
11986,24,4,0,15,4,13,1,32,6,102942,10,0,0,50,0
11987,63,4,0,11,0,4,1,32,4,102412,9,0,0,40,0
11988,26,4,0,9,4,9,1,32,4,104045,13,0,0,40,0
11989,50,4,0,11,2,4,5,32,4,113290,9,0,0,15,0
11990,36,2,1,11,2,12,0,32,4,226013,9,5178,0,40,1
11991,58,4,0,9,4,2,1,32,2,215245,13,0,0,37,0
11992,39,4,0,14,2,9,5,32,4,375452,15,15024,0,48,1
11993,31,4,0,11,4,12,1,32,4,225779,9,0,0,40,0
11994,39,4,1,9,4,9,1,32,4,255503,13,0,0,40,1
11995,56,4,1,5,2,6,0,32,4,413373,4,0,0,36,0
11996,46,4,0,9,0,2,4,32,1,44706,13,0,0,50,1
11997,57,4,1,9,2,9,0,32,5,161662,13,7688,0,60,1
11998,35,2,0,11,5,13,1,32,4,269300,9,0,0,40,0
11999,19,4,1,15,4,8,3,32,4,184710,10,0,0,20,0
12000,50,4,1,15,2,3,0,32,2,20795,10,0,0,40,1
12001,26,2,0,11,4,2,3,32,6,151626,9,0,0,40,0
12002,69,4,0,11,0,0,1,32,0,148694,9,0,0,40,0
12003,54,4,1,9,2,4,0,32,4,212960,13,0,0,35,1
12004,74,4,1,0,2,1,0,32,4,192290,6,0,0,20,0
12005,77,4,1,11,4,12,1,32,6,145329,9,401,0,20,0
12006,57,2,1,15,2,2,0,32,7,183657,10,0,0,35,1
12007,17,4,0,1,4,14,3,32,4,134480,7,0,0,25,0
12008,35,2,1,6,2,10,0,32,1,76845,5,0,0,40,0
12009,29,4,1,9,4,5,1,32,4,115677,13,0,0,40,0
12010,37,4,1,15,2,10,0,32,6,42044,10,0,0,84,0
12011,22,4,1,9,4,1,3,28,5,375422,13,0,0,40,0
12012,29,4,1,9,4,2,1,40,4,375482,13,0,0,50,0
12013,30,4,1,15,4,8,1,32,4,333119,10,0,0,40,0
12014,50,4,0,11,4,1,3,32,4,180607,9,0,0,40,0
12015,27,4,1,11,2,11,0,32,4,183511,9,0,0,40,0
12016,45,4,1,10,2,2,0,32,6,176814,16,15024,0,40,1
12017,55,2,1,11,2,13,0,32,4,306164,9,0,0,40,0
12018,41,4,0,12,4,2,1,32,4,196456,14,0,0,40,0
12019,61,4,0,9,4,0,1,32,0,60641,13,0,0,45,0
12020,31,4,1,15,4,1,1,3,4,382368,10,0,0,40,0
12021,23,1,1,11,4,5,2,34,4,176123,9,0,0,40,0
12022,21,4,1,11,4,11,3,32,4,186849,9,0,0,40,0
12023,41,4,0,11,4,13,4,32,2,37848,9,0,0,25,0
12024,28,4,1,0,2,8,0,32,4,203776,6,0,0,50,0
12025,22,4,1,11,4,11,1,32,4,228752,9,0,0,40,0
12026,37,4,1,6,2,11,0,32,4,179671,5,0,0,50,0
12027,42,4,1,15,0,8,1,32,2,351161,10,0,0,40,0
12028,34,4,0,9,4,12,1,32,4,434463,13,0,0,39,0
12029,53,4,0,9,0,5,1,32,4,283320,13,0,0,40,0
12030,38,4,0,15,4,4,3,32,4,292570,10,0,0,50,0
12031,43,4,0,11,0,12,1,32,4,83827,9,0,0,24,0
12032,46,4,1,14,2,2,0,32,5,201865,15,0,0,60,1
12033,22,4,1,11,4,12,1,32,4,324922,9,0,0,50,0
12034,21,3,0,15,4,1,3,36,4,187088,10,0,0,20,0
12035,25,4,1,6,4,8,1,32,6,108001,5,0,0,15,0
12036,27,4,0,15,4,4,3,32,4,232782,10,0,0,40,0
12037,49,4,0,5,2,12,5,8,4,169180,4,0,0,40,0
12038,60,4,0,8,0,2,4,32,4,200235,11,0,0,40,0
12039,48,4,0,15,2,0,5,32,0,199763,10,0,0,20,0
12040,39,4,1,15,0,11,1,32,4,188038,10,0,0,40,0
12041,36,4,0,15,0,4,1,32,4,32709,10,3325,0,45,0
12042,35,4,1,7,2,8,0,32,6,169426,12,0,0,40,0
12043,67,4,1,14,2,0,0,32,0,157403,15,6418,0,10,1
12044,25,4,1,11,3,12,1,24,4,120238,9,0,0,40,0
12045,26,4,1,15,4,2,1,0,4,225279,10,0,1602,40,0
12046,57,4,0,14,4,2,1,32,4,170244,15,0,0,40,0
12047,35,1,1,14,4,2,1,10,4,98283,15,0,0,40,1
12048,23,4,1,15,4,10,4,32,4,181820,10,0,0,45,0
12049,21,4,1,11,4,13,2,18,4,538822,9,0,0,40,0
12050,42,4,1,8,4,5,1,32,4,106900,11,0,0,40,0
12051,30,4,1,7,4,12,1,32,4,337494,12,0,0,48,0
12052,42,4,1,7,2,4,0,32,4,213214,12,0,0,40,0
12053,61,4,1,14,5,2,1,32,5,156542,15,0,0,40,1
12054,31,3,1,9,4,2,4,32,4,109020,13,0,0,40,0
12055,17,4,1,2,4,11,3,32,4,316929,8,0,0,20,0
